endpoint,message,data.contractID,data.symbol,data.expiration,data.strike,data.type,data.last,data.mark,data.bid,data.bid_size,data.ask,data.ask_size,data.volume,data.open_interest,data.date,data.implied_volatility,data.delta,data.gamma,data.theta,data.vega,data.rho
Historical Options,success,ET250417P00022000,ET,4/17/2025,22,put,0,6.22,4.6,32,7.85,26,0,0,8/29/2024,0.48003,-0.71266,0.05592,-0.00703,0.04327,-0.11135
Historical Options,success,ET250417C00023000,ET,4/17/2025,23,call,0,0.01,0,0,0.26,2301,0,0,8/29/2024,0.18141,0.01301,0.01454,-0.00071,0.00425,0.00125
Historical Options,success,ET250417P00023000,ET,4/17/2025,23,put,0,7.05,5.7,20,8.4,20,0,0,8/29/2024,0.484,-0.74822,0.05191,-0.00536,0.0405,-0.12019
Historical Options,success,ET250417C00024000,ET,4/17/2025,24,call,0,0.51,0.01,20,1.01,2636,0,0,8/29/2024,0.44696,0.19086,0.04795,-0.01355,0.03455,0.01605
Historical Options,success,ET250417P00024000,ET,4/17/2025,24,put,0,7.8,6.65,18,8.95,62,0,0,8/29/2024,0.46007,-0.79941,0.04801,-0.00199,0.03561,-0.13011
Historical Options,success,ET250417C00025000,ET,4/17/2025,25,call,0,0.01,0,0,1.01,2597,0,0,8/29/2024,0.21952,0.01103,0.01041,-0.00073,0.00369,0.00105
Historical Options,success,ET250417P00025000,ET,4/17/2025,25,put,0,9.4,8.05,22,10.75,20,0,0,8/29/2024,0.64954,-0.70708,0.0417,-0.01138,0.04367,-0.13091
Historical Options,success,ET250417C00030000,ET,4/17/2025,30,call,0.02,0.01,0,0,0.2,2580,6,21,8/29/2024,0.29955,0.00848,0.00606,-0.00076,0.00293,0.00079
Historical Options,success,ET250417P00030000,ET,4/17/2025,30,put,0,14.28,12.55,69,16,30,0,0,8/29/2024,0.79862,-0.73322,0.03241,-0.01248,0.04173,-0.16444
Historical Options,success,ET250620C00003000,ET,6/20/2025,3,call,13.3,12.88,11.75,243,14,66,0,0,8/29/2024,0.04403,1,0,-0.00153,0,0.02322
Historical Options,success,ET250620P00003000,ET,6/20/2025,3,put,0,0.01,0,0,0.75,1705,0,7,8/29/2024,0.77362,-0.00245,0.00069,-0.0005,0.0011,-0.0004
Historical Options,success,ET250620C00005000,ET,6/20/2025,5,call,11.35,11.12,10,331,12.25,79,0,53,8/29/2024,0.03724,1,0,-0.00255,0,0.03871
Historical Options,success,ET250620P00005000,ET,6/20/2025,5,put,0,0.01,0,0,0.1,65,0,354,8/29/2024,0.54787,-0.00357,0.00136,-0.00048,0.00154,-0.00054
Historical Options,success,ET250620C00008000,ET,6/20/2025,8,call,7.8,7.78,6.25,729,9.3,471,0,204,8/29/2024,0.02704,1,0,-0.00408,0,0.06193
Historical Options,success,ET250620P00008000,ET,6/20/2025,8,put,0,0.07,0.01,52,0.12,1808,0,889,8/29/2024,0.46189,-0.02416,0.00857,-0.00209,0.00815,-0.00368
Historical Options,success,ET250620C00010000,ET,6/20/2025,10,call,6.05,5.5,4.25,229,6.75,20,0,1829,8/29/2024,0.02025,1,0,-0.00511,0,0.07741
Historical Options,success,ET250620P00010000,ET,6/20/2025,10,put,0,0.1,0.06,10,0.15,5,0,5061,8/29/2024,0.36235,-0.0418,0.01718,-0.00246,0.01281,-0.0062
Historical Options,success,ET250620C00012000,ET,6/20/2025,12,call,3.92,3.9,3,326,4.8,146,0,2724,8/29/2024,0.01345,1,0,-0.00613,0,0.0929
Historical Options,success,ET250620P00012000,ET,6/20/2025,12,put,0,0.17,0.13,10,0.21,922,0,4245,8/29/2024,0.28797,-0.08115,0.03637,-0.00306,0.02156,-0.01184
Historical Options,success,ET250620C00015000,ET,6/20/2025,15,call,1.49,1.5,1.45,2219,1.55,668,6,30230,8/29/2024,0.00326,1,0,-0.00766,0,0.11612
Historical Options,success,ET250620P00015000,ET,6/20/2025,15,put,0.88,0.84,0.78,14,0.9,31,2,7318,8/29/2024,0.27745,-0.29249,0.08633,-0.00553,0.04931,-0.04451
Historical Options,success,ET250620C00017000,ET,6/20/2025,17,call,0.52,0.64,0.54,3,0.73,10,1005,26522,8/29/2024,0.1369,0.45963,0.20206,-0.00839,0.05695,0.05412
Historical Options,success,ET250620P00017000,ET,6/20/2025,17,put,0,1.81,1.59,3633,2.03,3460,0,1300,8/29/2024,0.28507,-0.4801,0.09741,-0.00503,0.05717,-0.07656
Historical Options,success,ET250620C00020000,ET,6/20/2025,20,call,0.08,0.1,0.09,1,0.11,56,10,5772,8/29/2024,0.15184,0.10219,0.08183,-0.00322,0.02558,0.01237
Historical Options,success,ET250620P00020000,ET,6/20/2025,20,put,0,4.22,3.9,30,4.55,2,0,347,8/29/2024,0.36357,-0.65363,0.07073,-0.0041,0.05294,-0.11842
Historical Options,success,ET250620C00022000,ET,6/20/2025,22,call,0.05,0.05,0.02,69,0.08,2402,50,2206,8/29/2024,0.17867,0.04951,0.03991,-0.00202,0.01468,0.00598
Historical Options,success,ET250620P00022000,ET,6/20/2025,22,put,0,6.35,4.25,107,8.45,66,0,145,8/29/2024,0.48217,-0.66433,0.0527,-0.00657,0.05231,-0.13701
Historical Options,success,ET250620C00025000,ET,6/20/2025,25,call,0.04,0.03,0.01,20,0.05,1957,0,4380,8/29/2024,0.22181,0.0265,0.01928,-0.00142,0.00881,0.00318
Historical Options,success,ET250620P00025000,ET,6/20/2025,25,put,0,8.65,7.25,30,10.05,10,0,1,8/29/2024,0.45412,-0.78513,0.04483,-0.00048,0.04191,-0.17119
Historical Options,success,ET250620C00030000,ET,6/20/2025,30,call,0.01,0.01,0,0,0.04,1,0,429,8/29/2024,0.26159,0.00859,0.00622,-0.00061,0.00335,0.00103
Historical Options,success,ET250620P00030000,ET,6/20/2025,30,put,0,13.85,11.8,30,15.9,1,0,0,8/29/2024,0.66616,-0.75252,0.03307,-0.00491,0.04535,-0.20901
Historical Options,success,ET251219C00003000,ET,12/19/2025,3,call,11.8,12.57,10.85,1149,14.3,51,3,5,8/29/2024,0.02727,1,0,-0.00149,0,0.03657
Historical Options,success,ET251219P00003000,ET,12/19/2025,3,put,0,0.15,0.01,1,0.3,1604,0,124,8/29/2024,0.94969,-0.01591,0.0023,-0.00243,0.00727,-0.00528
Historical Options,success,ET251219C00005000,ET,12/19/2025,5,call,11.2,10.98,8.65,904,13.3,184,0,1,8/29/2024,0.02306,1,0,-0.00249,0,0.06095
Historical Options,success,ET251219P00005000,ET,12/19/2025,5,put,0,0.26,0.01,40,0.5,2438,0,1504,8/29/2024,0.7689,-0.03294,0.00524,-0.00353,0.01341,-0.01027
Historical Options,success,ET251219C00008000,ET,12/19/2025,8,call,8.3,7.53,5.7,900,9.35,61,0,4,8/29/2024,0.01675,1,0,-0.00398,0,0.09751
Historical Options,success,ET251219P00008000,ET,12/19/2025,8,put,0,0.15,0.06,11,0.24,36,0,700,8/29/2024,0.43796,-0.03845,0.01044,-0.00214,0.01523,-0.00998
Historical Options,success,ET251219C00010000,ET,12/19/2025,10,call,6.2,5.55,3.75,1442,7.35,367,0,12425,8/29/2024,0.01254,1,0,-0.00497,0,0.12189
Historical Options,success,ET251219P00010000,ET,12/19/2025,10,put,0,0.29,0.2,922,0.37,1700,0,3600,8/29/2024,0.3872,-0.07566,0.02017,-0.00305,0.026,-0.01957
Historical Options,success,ET251219C00012000,ET,12/19/2025,12,call,3.99,4.15,3.7,25,4.6,2,1,2940,8/29/2024,0.00833,1,0,-0.00597,0,0.14627
Historical Options,success,ET251219P00012000,ET,12/19/2025,12,put,0.48,0.46,0.41,10,0.51,720,12,19968,8/29/2024,0.32882,-0.12884,0.03504,-0.00348,0.03836,-0.03288
Historical Options,success,ET251219C00015000,ET,12/19/2025,15,call,1.65,1.41,1.04,3794,1.78,10,27,14902,8/29/2024,0.00202,1,0,-0.00746,0,0.18284
Historical Options,success,ET251219P00015000,ET,12/19/2025,15,put,1.36,1.3,1.21,20,1.39,3446,3014,11842,8/29/2024,0.31586,-0.29279,0.05966,-0.0044,0.06273,-0.07806
Historical Options,success,ET251219C00020000,ET,12/19/2025,20,call,0.25,0.24,0.2,1463,0.27,20,2013,11821,8/29/2024,0.1398,0.18508,0.10468,-0.00405,0.04871,0.03547
Historical Options,success,ET251219P00020000,ET,12/19/2025,20,put,0,4.88,4.55,2258,5.2,2,0,268,8/29/2024,0.43125,-0.52787,0.05058,-0.00489,0.07261,-0.17388
Historical Options,success,ET251219C00025000,ET,12/19/2025,25,call,0.06,0.05,0.03,272,0.07,10,102,9402,8/29/2024,0.17958,0.04057,0.0266,-0.00141,0.0159,0.00781
Historical Options,success,ET251219P00025000,ET,12/19/2025,25,put,0,9.23,7.65,21,10.8,26,0,6,8/29/2024,0.53415,-0.62384,0.03895,-0.00393,0.06925,-0.25074
Historical Options,success,ET251219C00027000,ET,12/19/2025,27,call,0.02,0.06,0.02,21,0.09,2646,0,1241,8/29/2024,0.21449,0.04115,0.02253,-0.00164,0.01609,0.0078
Historical Options,success,ET251219P00027000,ET,12/19/2025,27,put,0,11.53,9.65,14,13.4,21,0,0,8/29/2024,0.64146,-0.60076,0.03299,-0.00603,0.07045,-0.27598
Historical Options,success,ET251219C00030000,ET,12/19/2025,30,call,0.03,0.01,0,0,0.09,2503,75,475,8/29/2024,0.19772,0.00887,0.00665,-0.0004,0.00438,0.00172
Historical Options,success,ET251219P00030000,ET,12/19/2025,30,put,0,14.48,12.65,6,16.3,21,0,0,8/29/2024,0.72225,-0.60533,0.02921,-0.00654,0.07024,-0.31549
Historical Options,success,ET260116C00003000,ET,1/16/2026,3,call,13.05,12.35,10.7,1694,14,101,0,16,8/29/2024,0.02576,1,0,-0.00149,0,0.03856
Historical Options,success,ET260116P00003000,ET,1/16/2026,3,put,0,0.01,0,0,0.95,2239,0,249,8/29/2024,0.60183,-0.00241,0.00066,-0.00028,0.00141,-0.00067
Historical Options,success,ET260116C00005000,ET,1/16/2026,5,call,11.2,10.47,8.7,908,12.25,45,0,0,8/29/2024,0.02178,1,0,-0.00248,0,0.06426
Historical Options,success,ET260116P00005000,ET,1/16/2026,5,put,0,0.11,0.02,79,0.2,2471,0,78,8/29/2024,0.6186,-0.01969,0.00411,-0.00178,0.00897,-0.00587
Historical Options,success,ET260116C00008000,ET,1/16/2026,8,call,7.76,7.9,6.5,1855,9.3,144,0,951,8/29/2024,0.01582,1,0,-0.00396,0,0.10282
Historical Options,success,ET260116P00008000,ET,1/16/2026,8,put,0.2,0.14,0.07,2020,0.2,2323,2,2543,8/29/2024,0.42104,-0.03664,0.01015,-0.00191,0.01506,-0.01003
Historical Options,success,ET260116C00010000,ET,1/16/2026,10,call,5.99,6.1,6,2,6.2,20,40,4375,8/29/2024,0.01185,1,0,-0.00495,0,0.12852
Historical Options,success,ET260116P00010000,ET,1/16/2026,10,put,0.3,0.26,0.21,1400,0.3,18,40,1530,8/29/2024,0.36708,-0.07086,0.01967,-0.00263,0.02544,-0.01924
Historical Options,success,ET260116C00012000,ET,1/16/2026,12,call,3.95,4,3.5,37,4.5,20,0,14837,8/29/2024,0.00787,1,0,-0.00594,0,0.15422
Historical Options,success,ET260116P00012000,ET,1/16/2026,12,put,0,0.49,0.45,3,0.53,13,0,11954,8/29/2024,0.32973,-0.1315,0.03445,-0.00339,0.04003,-0.03582
Historical Options,success,ET260116C00015000,ET,1/16/2026,15,call,1.7,1.69,1.65,90,1.74,126,263,24490,8/29/2024,0.00191,1,0,-0.00743,0,0.19278
Historical Options,success,ET260116P00015000,ET,1/16/2026,15,put,1.45,1.37,1.33,238,1.41,18,183,4804,8/29/2024,0.32165,-0.29183,0.05685,-0.00428,0.06445,-0.0834
Historical Options,success,ET260116C00017000,ET,1/16/2026,17,call,0.81,0.82,0.77,2,0.87,3032,127,35666,8/29/2024,0.09834,0.55947,0.2137,-0.00695,0.07406,0.1122
Historical Options,success,ET260116P00017000,ET,1/16/2026,17,put,2.51,2.02,1.06,3340,2.97,2826,14,1293,8/29/2024,0.2837,-0.42126,0.07344,-0.00287,0.07343,-0.12098
Historical Options,success,ET260116C00020000,ET,1/16/2026,20,call,0.27,0.27,0.25,10,0.28,64,94,23818,8/29/2024,0.13949,0.1994,0.10672,-0.0042,0.05246,0.0403
Historical Options,success,ET260116P00020000,ET,1/16/2026,20,put,0,5.4,4.75,1225,6.05,2313,0,653,8/29/2024,0.49574,-0.48762,0.04285,-0.00638,0.07486,-0.18238
Historical Options,success,ET260116C00022000,ET,1/16/2026,22,call,0.1,0.14,0.1,1079,0.17,1586,4,8187,8/29/2024,0.15718,0.10662,0.06231,-0.00279,0.03451,0.02161
Historical Options,success,ET260116P00022000,ET,1/16/2026,22,put,0,5.95,4.7,574,7.2,1,0,791,8/29/2024,0.38354,-0.62643,0.0526,-0.00135,0.0711,-0.22065
Historical Options,success,ET260116C00025000,ET,1/16/2026,25,call,0.07,0.07,0.05,3,0.08,5,121,9689,8/29/2024,0.184,0.05212,0.03086,-0.00174,0.02001,0.01054
Historical Options,success,ET260116P00025000,ET,1/16/2026,25,put,9.45,8.45,7.3,147,9.6,1,1,329,8/29/2024,0.41708,-0.69819,0.04453,0.00058,0.06545,-0.27108
Historical Options,success,ET260116C00027000,ET,1/16/2026,27,call,0.04,0.04,0.03,20,0.05,4,0,1527,8/29/2024,0.19361,0.03068,0.01907,-0.00115,0.01301,0.00622
Historical Options,success,ET260116P00027000,ET,1/16/2026,27,put,0,11.5,9.2,113,13.8,79,0,1,8/29/2024,0.6311,-0.59396,0.03273,-0.00542,0.07281,-0.29026
Historical Options,success,ET260116C00030000,ET,1/16/2026,30,call,0.03,0.03,0.01,48,0.05,5,0,1009,8/29/2024,0.21983,0.02137,0.01241,-0.00093,0.00961,0.0043
Historical Options,success,ET260116P00030000,ET,1/16/2026,30,put,0,14.57,13,22,16.15,30,0,111,8/29/2024,0.72774,-0.58828,0.02848,-0.00644,0.07305,-0.33148
Historical Options,success,ET240830C00005000,ET,8/30/2024,5,call,0,11.25,9.6,58,12.9,1,0,0,8/30/2024,5.53276,0.99372,0.0021,-0.27481,0.00015,0.00013
Historical Options,success,ET240830P00005000,ET,8/30/2024,5,put,0,0.01,0,0,0.02,3,0,0,8/30/2024,9.1443,-0.00365,0.00142,-0.15347,0.00009,0
Historical Options,success,ET240830C00006000,ET,8/30/2024,6,call,0,10.35,8.55,64,12.15,1,0,0,8/30/2024,5.03432,0.98413,0.00472,-0.6142,0.00033,0.00016
Historical Options,success,ET240830P00006000,ET,8/30/2024,6,put,0,0.01,0,0,0.52,232,0,0,8/30/2024,7.78504,-0.00431,0.00193,-0.15174,0.00011,0
Historical Options,success,ET240830C00007000,ET,8/30/2024,7,call,0,9.32,7.55,60,11.1,1,0,0,8/30/2024,4.53587,0.96808,0.0085,-1.10501,0.0006,0.00017
Historical Options,success,ET240830P00007000,ET,8/30/2024,7,put,0,0.01,0,0,0.52,244,0,0,8/30/2024,6.63964,-0.00507,0.00262,-0.14953,0.00012,0
Historical Options,success,ET240830C00008000,ET,8/30/2024,8,call,0,8.05,6.05,57,10.05,1,0,0,8/30/2024,4.03742,1,0,-0.00426,0,0.00022
Historical Options,success,ET240830P00008000,ET,8/30/2024,8,put,0,0.01,0,0,0.52,235,0,0,8/30/2024,5.64729,-0.00596,0.00355,-0.14682,0.00014,0
Historical Options,success,ET240830C00009000,ET,8/30/2024,9,call,7.41,7.33,5.75,56,8.9,1,0,4,8/30/2024,8.43075,0.93809,0.01718,-1.58703,0.00103,0.00021
Historical Options,success,ET240830P00009000,ET,8/30/2024,9,put,0,0.01,0,0,0.52,235,0,0,8/30/2024,4.76941,-0.00704,0.00487,-0.14363,0.00017,0
Historical Options,success,ET240830C00010000,ET,8/30/2024,10,call,5.9,6.43,4.7,58,8.15,1,0,8,8/30/2024,7.9643,0.91168,0.02386,-1.96573,0.00135,0.00023
Historical Options,success,ET240830P00010000,ET,8/30/2024,10,put,0,0.01,0,0,0.22,110,0,0,8/30/2024,3.97919,-0.00839,0.00682,-0.13984,0.00019,0
Historical Options,success,ET240830C00010500,ET,8/30/2024,10.5,call,0,5.6,3.55,30,7.65,1,0,0,8/30/2024,2.7913,1,0,-0.0056,0,0.00029
Historical Options,success,ET240830P00010500,ET,8/30/2024,10.5,put,0,0.01,0,0,0.22,113,0,0,8/30/2024,3.61075,-0.00921,0.00815,-0.13769,0.00021,0
Historical Options,success,ET240830C00011000,ET,8/30/2024,11,call,5.13,5.35,3.6,30,7.1,1,0,2,8/30/2024,6.16557,0.91023,0.0312,-1.54189,0.00137,0.00025
Historical Options,success,ET240830P00011000,ET,8/30/2024,11,put,0,0.01,0,0,0.22,164,0,0,8/30/2024,3.25725,-0.01016,0.00985,-0.13529,0.00023,0
Historical Options,success,ET240830C00011500,ET,8/30/2024,11.5,call,0,4.58,2.5,77,6.65,1,0,0,8/30/2024,2.29286,1,0,-0.00613,0,0.00032
Historical Options,success,ET240830P00011500,ET,8/30/2024,11.5,put,0,0.01,0,0,0.01,1,0,1,8/30/2024,2.91717,-0.01128,0.01204,-0.13267,0.00025,-0.00001
Historical Options,success,ET240830C00012000,ET,8/30/2024,12,call,4.15,4.22,2.3,20,6.15,1,0,13,8/30/2024,4.11745,0.92952,0.0389,-0.86049,0.00114,0.00029
Historical Options,success,ET240830P00012000,ET,8/30/2024,12,put,0,0.01,0,0,0.22,125,0,0,8/30/2024,2.58882,-0.01262,0.01495,-0.12975,0.00027,-0.00001
Historical Options,success,ET240830C00012500,ET,8/30/2024,12.5,call,0,3.75,1.9,51,5.6,1,0,0,8/30/2024,3.89489,0.91054,0.04925,-0.97421,0.00136,0.0003
Historical Options,success,ET240830P00012500,ET,8/30/2024,12.5,put,0,0.01,0,0,0.23,2336,0,2,8/30/2024,2.27069,-0.01426,0.01895,-0.12648,0.00031,-0.00001
Historical Options,success,ET240830C00013000,ET,8/30/2024,13,call,0,3.73,2.3,68,5.15,1,0,0,8/30/2024,5.84256,0.8031,0.05633,-2.49695,0.00234,0.00025
Historical Options,success,ET240830P00013000,ET,8/30/2024,13,put,0,0.01,0,0,0.05,75,0,0,8/30/2024,1.9611,-0.01633,0.02465,-0.1227,0.00034,-0.00001
Historical Options,success,ET240830C00013500,ET,8/30/2024,13.5,call,2.66,3.34,2.03,65,4.65,1,0,5,8/30/2024,5.65902,0.77132,0.06347,-2.63904,0.00255,0.00025
Historical Options,success,ET240830P00013500,ET,8/30/2024,13.5,put,0,0.01,0,0,0.01,1,0,211,8/30/2024,1.65851,-0.01904,0.03323,-0.11828,0.00039,-0.00001
Historical Options,success,ET240830C00014000,ET,8/30/2024,14,call,2.15,2.81,1.47,112,4.15,4,0,28,8/30/2024,4.90782,0.74955,0.07691,-2.4058,0.00268,0.00025
Historical Options,success,ET240830P00014000,ET,8/30/2024,14,put,0,0.01,0,0,0.22,1507,0,1017,8/30/2024,1.36126,-0.02279,0.04714,-0.11301,0.00046,-0.00001
Historical Options,success,ET240830C00014500,ET,8/30/2024,14.5,call,1.39,2.52,1.4,1,3.65,1,0,2,8/30/2024,5.00325,0.70235,0.08217,-2.67053,0.00292,0.00024
Historical Options,success,ET240830P00014500,ET,8/30/2024,14.5,put,0,0.01,0,0,0.21,1624,0,132,8/30/2024,1.06676,-0.02838,0.07228,-0.10636,0.00055,-0.00001
Historical Options,success,ET240830C00015000,ET,8/30/2024,15,call,1.01,1.93,0.71,42,3.15,1,429,521,8/30/2024,4.0301,0.67063,0.10655,-2.24764,0.00305,0.00024
Historical Options,success,ET240830P00015000,ET,8/30/2024,15,put,0.01,0.01,0,0,0.03,1,7,496,8/30/2024,0.77164,-0.03787,0.12674,-0.09748,0.00069,-0.00002
Historical Options,success,ET240830C00015500,ET,8/30/2024,15.5,call,0.64,0.6,0.39,20,0.81,20,329,883,8/30/2024,0.29907,1,0,-0.00826,0,0.00042
Historical Options,success,ET240830P00015500,ET,8/30/2024,15.5,put,0.11,0.01,0,0,0.01,5,8,1062,8/30/2024,0.46845,-0.05854,0.29599,-0.08367,0.00098,-0.00003
Historical Options,success,ET240830C00016000,ET,8/30/2024,16,call,0.11,0.1,0.08,294,0.11,1,6500,5160,8/30/2024,0.04984,1,0,-0.00853,0,0.00044
Historical Options,success,ET240830P00016000,ET,8/30/2024,16,put,0.01,0.01,0,0,0.02,50,774,2922,8/30/2024,0.12882,-0.1713,2.34237,-0.04891,0.00214,-0.00008
Historical Options,success,ET240830C00016500,ET,8/30/2024,16.5,call,0.01,0.01,0,0,0.01,364,54,5524,8/30/2024,0.32958,0.07994,0.53495,-0.07599,0.00125,0.00003
Historical Options,success,ET240830P00016500,ET,8/30/2024,16.5,put,0.48,0.46,0.35,52,0.56,20,78,148,8/30/2024,0.59329,-0.77936,0.5932,-0.26369,0.0025,-0.00036
Historical Options,success,ET240830C00017000,ET,8/30/2024,17,call,0.01,0.01,0,0,0.01,46,3,1096,8/30/2024,0.61387,0.04724,0.19051,-0.09345,0.00083,0.00002
Historical Options,success,ET240830P00017000,ET,8/30/2024,17,put,0,1.64,0.28,261,3,1,0,1,8/30/2024,3.29003,-0.59053,0.14017,-1.96046,0.00327,-0.00031
Historical Options,success,ET240830C00017500,ET,8/30/2024,17.5,call,0.01,0.01,0,0,0.01,33,6,949,8/30/2024,0.86737,0.0351,0.10595,-0.1036,0.00065,0.00002
Historical Options,success,ET240830P00017500,ET,8/30/2024,17.5,put,0,2.16,0.82,75,3.5,1,0,1,8/30/2024,3.85038,-0.62257,0.1171,-2.24353,0.0032,-0.00033
Historical Options,success,ET240830C00018000,ET,8/30/2024,18,call,0.01,0.01,0,0,0.01,104,0,421,8/30/2024,1.10212,0.02856,0.07033,-0.11096,0.00055,0.00001
Historical Options,success,ET240830P00018000,ET,8/30/2024,18,put,0,2.56,1.12,56,4,12,0,0,8/30/2024,3.98132,-0.66655,0.10839,-2.21957,0.00306,-0.00036
Historical Options,success,ET240830C00018500,ET,8/30/2024,18.5,call,0.02,0.01,0,0,0.01,1,0,257,8/30/2024,1.32254,0.02439,0.05136,-0.11664,0.00048,0.00001
Historical Options,success,ET240830P00018500,ET,8/30/2024,18.5,put,0,3.04,1.57,56,4.5,1,0,0,8/30/2024,4.32491,-0.69145,0.0966,-2.33424,0.00297,-0.00039
Historical Options,success,ET240830C00019000,ET,8/30/2024,19,call,0.01,0.01,0,0,0.01,25,0,210,8/30/2024,1.53153,0.02148,0.03985,-0.12133,0.00043,0.00001
Historical Options,success,ET240830P00019000,ET,8/30/2024,19,put,0,3.51,2.03,55,5,1,0,4,8/30/2024,4.60188,-0.71449,0.08762,-2.39687,0.00286,-0.00041
Historical Options,success,ET240830C00019500,ET,8/30/2024,19.5,call,0.01,0.01,0,0,0.21,962,0,268,8/30/2024,1.73077,0.01932,0.03224,-0.12531,0.0004,0.00001
Historical Options,success,ET240830P00019500,ET,8/30/2024,19.5,put,0,4,2.5,54,5.5,1,0,0,8/30/2024,4.92154,-0.73052,0.07965,-2.49187,0.00278,-0.00043
Historical Options,success,ET240830C00020000,ET,8/30/2024,20,call,0.01,0.01,0,0,0.21,10,0,9,8/30/2024,1.92161,0.01765,0.02689,-0.12882,0.00037,0.00001
Historical Options,success,ET240830P00020000,ET,8/30/2024,20,put,0,4.6,3.2,58,6,1,0,0,8/30/2024,5.6171,-0.72249,0.0708,-2.88674,0.00282,-0.00044
Historical Options,success,ET240830C00020500,ET,8/30/2024,20.5,call,0,0.01,0,0,0.52,93,0,0,8/30/2024,2.10469,0.01631,0.02294,-0.13185,0.00034,0.00001
Historical Options,success,ET240830P00020500,ET,8/30/2024,20.5,put,0,4.64,2.79,65,6.5,1,0,0,8/30/2024,4.04702,-0.84942,0.06854,-1.44517,0.00197,-0.0005
Historical Options,success,ET240830C00021000,ET,8/30/2024,21,call,0,0.01,0,0,0.52,218,0,0,8/30/2024,2.28106,0.01521,0.01994,-0.13461,0.00032,0.00001
Historical Options,success,ET240830P00021000,ET,8/30/2024,21,put,0,4.96,2.92,30,7,1,0,0,8/30/2024,3.09643,-0.94032,0.04546,-0.55421,0.001,-0.00055
Historical Options,success,ET240830C00021500,ET,8/30/2024,21.5,call,0.02,0.01,0,0,0.52,226,0,0,8/30/2024,2.45133,0.0143,0.0176,-0.13715,0.00031,0.00001
Historical Options,success,ET240830P00021500,ET,8/30/2024,21.5,put,0,5.42,3.35,60,7.5,1,0,0,8/30/2024,2.76824,-0.97274,0.02693,-0.25626,0.00053,-0.00058
Historical Options,success,ET240830C00022000,ET,8/30/2024,22,call,0,0.01,0,0,0.01,50,0,0,8/30/2024,2.61565,0.01352,0.01571,-0.1394,0.00029,0.00001
Historical Options,success,ET240830P00022000,ET,8/30/2024,22,put,0,5.92,3.85,23,8,1,0,0,8/30/2024,2.94918,-0.97408,0.02424,-0.26172,0.00051,-0.00059
Historical Options,success,ET240830C00022500,ET,8/30/2024,22.5,call,0,0.01,0,0,0.52,110,0,0,8/30/2024,2.7748,0.01285,0.01417,-0.1415,0.00028,0.00001
Historical Options,success,ET240830P00022500,ET,8/30/2024,22.5,put,0,6.83,5.15,60,8.5,1,0,0,8/30/2024,5.9895,-0.81869,0.05222,-2.41748,0.00222,-0.00055
Historical Options,success,ET240830C00023000,ET,8/30/2024,23,call,0,0.01,0,0,0.52,229,0,0,8/30/2024,2.92906,0.01226,0.01289,-0.14346,0.00027,0.00001
Historical Options,success,ET240830P00023000,ET,8/30/2024,23,put,0,7.2,5.4,62,9,1,0,0,8/30/2024,5.5979,-0.85776,0.04769,-1.92581,0.0019,-0.00058
Historical Options,success,ET240830C00023500,ET,8/30/2024,23.5,call,0,0.01,0,0,0.52,127,0,0,8/30/2024,3.07875,0.01175,0.01182,-0.14528,0.00026,0
Historical Options,success,ET240830P00023500,ET,8/30/2024,23.5,put,0,7.83,6.15,63,9.5,1,0,0,8/30/2024,6.46967,-0.82819,0.04673,-2.52377,0.00215,-0.00058
Historical Options,success,ET240830C00024000,ET,8/30/2024,24,call,0,0.01,0,0,0.52,124,0,0,8/30/2024,3.22417,0.01129,0.0109,-0.14699,0.00025,0
Historical Options,success,ET240830P00024000,ET,8/30/2024,24,put,0,8.2,6.4,71,10,1,0,0,8/30/2024,6.03874,-0.86533,0.04259,-2.00129,0.00183,-0.00061
Historical Options,success,ET240830C00024500,ET,8/30/2024,24.5,call,0,0.01,0,0,0.52,214,0,0,8/30/2024,3.36563,0.01088,0.01012,-0.14862,0.00024,0
Historical Options,success,ET240830P00024500,ET,8/30/2024,24.5,put,0,8.85,7.2,66,10.5,1,0,0,8/30/2024,7.01234,-0.83146,0.04259,-2.70214,0.00212,-0.00061
